botid; date; time; press; nit; chl; l12; d12
#; mmddyy; hhmmss; dbar; umol/kg; ug/l; mg C/m3; mg C/m3
2450201421;81912;70516;4.6;-9;0.06;-9;-9
2450201419;81912;70337;25.8;-9;0.07;-9;-9
2450201417;81912;70207;46.3;-9;0.07;-9;-9
2450201416;81912;70057;60.8;-9;0.09;-9;-9
2450201414;81912;65921;75.6;-9;0.13;-9;-9
2450201413;81912;65816;85;-9;0.15;-9;-9
2450201411;81912;65652;100.5;-9;0.18;-9;-9
2450201410;81912;65142;114.4;-9;0.2;-9;-9
2450201408;81912;64912;124.7;-9;0.19;-9;-9
2450201407;81912;64812;135.5;-9;0.21;-9;-9
2450201405;81912;64706;150.8;-9;0.15;-9;-9
2450201403;81912;64541;175.9;-9;0.04;-9;-9
2460200124;91412;125255;5.5;-9;0.07;-9;-9
2460200123;91412;125245;5.4;-9;0.07;-9;-9
2460200122;91412;125236;5.5;-9;0.07;5.267;-9
2460200121;91412;125020;24.5;-9;0.07;-9;-9
2460200120;91412;125011;24.6;-9;0.07;-9;-9
2460200119;91412;125001;24.6;-9;0.07;5.09;-9
2460200118;91412;124840;45.2;-9;0.07;-9;-9
2460200117;91412;124828;45.4;-9;0.07;-9;-9
2460200116;91412;124819;45.5;-9;0.07;5.267;-9
2460200115;91412;124658;75.3;-9;0.12;-9;-9
2460200114;91412;124649;75.3;-9;0.11;-9;-9
2460200113;91412;124632;75.3;-9;0.11;4.115;-9
2460200112;91412;124501;100.4;-9;0.2;-9;-9
2460200111;91412;124451;100.5;-9;0.19;-9;-9
2460200110;91412;124440;100.5;-9;0.2;2.855;-9
2460200109;91412;124310;124.5;-9;0.2;-9;-9
2460200108;91412;124300;124.4;-9;0.19;-9;-9
2460200107;91412;124243;124.5;-9;0.19;0.91;-9
2460200104;91412;124031;149.9;-9;0.11;-9;-9
2460200103;91412;123906;174.9;-9;0.07;-9;-9
2460200224;91412;191320;5.8;0.02;-9;-9;-9
2460200324;91412;232232;10.3;0.03;-9;-9;-9
2460200323;91412;232058;45.1;0.03;-9;-9;-9
2460200322;91412;231932;78.6;0.05;-9;-9;-9
2460200321;91412;231752;118.8;0.02;-9;-9;-9
2460200320;91412;231606;150.9;0.04;-9;-9;-9
2460200319;91412;231412;204.4;1.27;-9;-9;-9
2460200318;91412;231202;259.6;6.62;-9;-9;-9
2460200622;91512;70559;5.7;0.01;-9;-9;-9
2460200621;91512;70454;15.9;0;-9;-9;-9
2460200619;91512;70340;25.5;0;-9;-9;-9
2460200618;91512;70302;35.3;0.01;-9;-9;-9
2460200617;91512;70210;44.7;0;-9;-9;-9
2460200616;91512;70121;60.4;0.01;-9;-9;-9
2460200615;91512;70020;75.4;0.02;-9;-9;-9
2460200612;91512;65809;100.2;0.01;-9;-9;-9
2460200609;91512;65559;125.1;0.04;-9;-9;-9
2460200607;91512;65355;150.7;0.37;-9;-9;-9
2460200605;91512;65200;175.4;0.7;-9;-9;-9
2460200604;91512;65024;200.2;1.32;-9;-9;-9
2460201421;91612;65920;5;-9;0.07;-9;-9
2460201419;91612;65730;25.6;-9;0.08;-9;-9
2460201417;91612;65601;45.9;-9;0.08;-9;-9
2460201416;91612;65445;60.2;-9;0.1;-9;-9
2460201414;91612;65331;75.2;-9;0.13;-9;-9
2460201413;91612;65231;85.5;-9;0.16;-9;-9
2460201411;91612;65055;100.5;-9;0.22;-9;-9
2460201410;91612;64932;115.1;-9;0.2;-9;-9
2460201408;91612;64810;125.1;-9;0.17;-9;-9
2460201407;91612;64652;135.3;-9;0.15;-9;-9
2460201405;91612;64521;150.4;-9;0.07;-9;-9
2460201403;91612;64258;175.5;-9;0.04;-9;-9
2470200121;100712;122611;5.6;-9;0.07;-9;-9
2470200120;100712;122601;5.6;-9;0.06;-9;-9
2470200119;100712;122551;5.6;-9;0.06;5.975;-9
2470200118;100712;122401;24.8;-9;0.05;-9;-9
2470200117;100712;122351;25.1;-9;0.06;-9;-9
2470200116;100712;122341;25.2;-9;0.06;6.47;-9
2470200115;100712;122211;44.6;-9;0.07;-9;-9
2470200114;100712;122201;45;-9;0.07;-9;-9
2470200113;100712;122151;45.3;-9;0.07;4.697;-9
2470200112;100712;122001;75.2;-9;0.14;-9;-9
2470200111;100712;121951;75.4;-9;0.14;-9;-9
2470200110;100712;121941;75.4;-9;0.13;3.863;-9
2470200109;100712;121801;100.2;-9;0.24;-9;-9
2470200108;100712;121751;100.2;-9;0.23;-9;-9
2470200107;100712;121741;100.2;-9;0.22;2.755;-9
2470200106;100712;121611;125.4;-9;0.18;-9;-9
2470200105;100712;121601;125.4;-9;0.17;-9;-9
2470200104;100712;121551;125.5;-9;0.17;0.905;-9
2470200103;100712;121421;150.1;-9;0.09;-9;-9
2470200102;100712;121251;174.6;-9;0.04;-9;-9
2470200224;100712;175755;5.1;0.02;-9;-9;-9
2470200324;100712;224413;6.3;0.04;-9;-9;-9
2470200323;100712;224112;66.4;0.01;-9;-9;-9
2470200322;100712;224014;81.5;0.02;-9;-9;-9
2470200321;100712;223857;115.3;0.01;-9;-9;-9
2470200320;100712;223723;163.7;0.57;-9;-9;-9
2470200319;100712;223552;211.4;2.15;-9;-9;-9
2470200318;100712;223403;276.6;8.38;-9;-9;-9
2470200622;100812;74841;4.5;0.03;-9;-9;-9
2470200621;100812;74741;15.5;0.01;-9;-9;-9
2470200619;100812;74631;25.5;0.01;-9;-9;-9
2470200618;100812;74536;35.2;0.01;-9;-9;-9
2470200617;100812;74441;45.5;0.02;-9;-9;-9
2470200616;100812;74331;60.7;0.01;-9;-9;-9
2470200615;100812;74231;75.3;0.01;-9;-9;-9
2470200612;100812;73951;100.2;0.02;-9;-9;-9
2470200609;100812;73702;125.3;0.04;-9;-9;-9
2470200607;100812;73511;149.9;0.12;-9;-9;-9
2470200605;100812;73306;175.2;0.62;-9;-9;-9
2470200604;100812;73141;200.1;1.33;-9;-9;-9
2470201421;100912;70732;6.3;-9;0.06;-9;-9
2470201419;100912;70552;24.7;-9;0.06;-9;-9
2470201417;100912;70352;45.3;-9;0.07;-9;-9
2470201416;100912;70223;60.2;-9;0.09;-9;-9
2470201414;100912;70043;75.2;-9;0.14;-9;-9
2470201413;100912;65932;85.1;-9;0.16;-9;-9
2470201411;100912;65743;99.7;-9;0.2;-9;-9
2470201410;100912;65612;115.2;-9;0.2;-9;-9
2470201408;100912;65452;125;-9;0.22;-9;-9
2470201407;100912;65342;135;-9;0.19;-9;-9
2470201403;100912;65012;175.2;-9;0.06;-9;-9
2480200122;120312;130144;5.9;-9;0.11;-9;-9
2480200121;120312;130134;5.9;-9;0.11;-9;-9
2480200120;120312;130123;5.9;-9;0.12;5.997;-9
2480200119;120312;125844;25.2;-9;0.12;-9;-9
2480200118;120312;125834;25.3;-9;0.11;-9;-9
2480200117;120312;125824;25.5;-9;0.12;4.95;-9
2480200116;120312;125645;44.8;-9;0.12;-9;-9
2480200115;120312;125634;44.1;-9;0.12;-9;-9
2480200114;120312;125624;44.3;-9;0.12;3.56;-9
2480200113;120312;125414;74.9;-9;0.14;-9;-9
2480200112;120312;125404;75.1;-9;0.15;-9;-9
2480200111;120312;125356;75.4;-9;0.15;1.577;-9
2480200110;120312;125154;100.2;-9;0.25;-9;-9
2480200109;120312;125144;100.1;-9;0.25;-9;-9
2480200108;120312;125134;100.1;-9;0.25;1.17;-9
2480200107;120312;124855;124.7;-9;0.15;-9;-9
2480200106;120312;124845;124.7;-9;0.13;-9;-9
2480200105;120312;124836;124.8;-9;0.13;0.365;-9
2480200104;120312;124624;150.9;-9;0.03;-9;-9
2480200103;120312;124445;176.2;-9;0.01;-9;-9
2480200224;120312;203537;5.5;0.07;-9;-9;-9
2480200324;120412;5756;6.6;0.02;-9;-9;-9
2480200323;120412;5531;26.1;0.06;-9;-9;-9
2480200322;120412;5256;73;0.08;-9;-9;-9
2480200321;120412;5151;80.2;0.04;-9;-9;-9
2480200320;120412;5005;103.9;0.26;-9;-9;-9
2480200319;120412;4804;139.3;1.15;-9;-9;-9
2480200318;120412;4556;175.7;2.68;-9;-9;-9
2480200317;120412;4410;211.4;4.53;-9;-9;-9
2480200316;120412;4216;245.2;6.83;-9;-9;-9
2480200315;120412;3956;295.7;12.04;-9;-9;-9
2480200622;120412;83046;7;0.01;-9;-9;-9
2480200621;120412;82927;16.9;0.01;-9;-9;-9
2480200619;120412;82722;26.5;0.01;-9;-9;-9
2480200618;120412;82612;37.4;0.01;-9;-9;-9
2480200617;120412;82502;46.9;0.02;-9;-9;-9
2480200616;120412;82347;60.3;0.01;-9;-9;-9
2480200615;120412;82232;75.9;0.01;-9;-9;-9
2480200612;120412;81921;101.1;0.02;-9;-9;-9
2480200609;120412;81557;125.1;0.32;-9;-9;-9
2480200607;120412;81323;150.7;0.76;-9;-9;-9
2480200605;120412;81042;177.1;1.38;-9;-9;-9
2480200604;120412;80922;200.8;2.38;-9;-9;-9
2480201421;120512;70749;8.6;-9;0.1;-9;-9
2480201419;120512;70509;25.9;-9;0.12;-9;-9
2480201416;120512;70155;63.2;-9;0.13;-9;-9
2480201414;120512;70034;77.1;-9;0.15;-9;-9
2480201413;120512;65920;86.9;-9;0.16;-9;-9
2480201411;120512;65749;100.6;-9;0.25;-9;-9
2480201410;120512;65629;115.7;-9;0.24;-9;-9
2480201408;120512;65509;125.9;-9;0.15;-9;-9
2480201407;120512;65404;135.7;-9;0.13;-9;-9
2480201405;120512;65239;151.2;-9;0.08;-9;-9
2480201403;120512;65034;176.1;-9;0.03;-9;-9
2490200121;21213;131111;8;-9;0.09;-9;-9
2490200120;21213;131056;7.9;-9;0.08;5.767;-9
2490200119;21213;130831;25.4;-9;0.09;-9;-9
2490200118;21213;130821;25.4;-9;0.08;-9;-9
2490200117;21213;130811;25.4;-9;0.09;6.62;-9
2490200116;21213;130626;45.3;-9;0.1;-9;-9
2490200115;21213;130617;45.6;-9;0.12;-9;-9
2490200114;21213;130608;45.6;-9;0.1;4.28;-9
2490200113;21213;130412;74.4;-9;0.12;-9;-9
2490200112;21213;130401;74.7;-9;0.12;-9;-9
2490200111;21213;130352;75.1;-9;0.13;2.685;-9
2490200110;21213;130146;99.6;-9;0.18;-9;-9
2490200109;21213;130136;99.6;-9;0.18;-9;-9
2490200108;21213;130126;100;-9;0.19;1.653;-9
2490200107;21213;125925;123.8;-9;0.27;-9;-9
2490200106;21213;125916;124.2;-9;0.26;-9;-9
2490200105;21213;125905;124.3;-9;0.24;0.933;-9
2490200104;21213;125721;150;-9;0.15;-9;-9
2490200103;21213;125519;175.2;-9;0.05;-9;-9
2490200324;21213;230659;7.9;0.08;-9;-9;-9
2490200323;21213;230225;66.8;0.03;-9;-9;-9
2490200322;21213;230019;126.2;0.37;-9;-9;-9
2490200321;21213;225823;183.3;2.55;-9;-9;-9
2490200320;21213;225625;238.9;6.19;-9;-9;-9
2490200319;21213;225458;274.8;8.44;-9;-9;-9
2490200622;21313;71338;7.3;0.03;-9;-9;-9
2490200621;21313;71017;16.2;0.03;-9;-9;-9
2490200619;21313;70849;25.5;0.03;-9;-9;-9
2490200618;21313;70738;35.2;0.05;-9;-9;-9
2490200617;21313;70627;45.7;0.03;-9;-9;-9
2490200616;21313;70507;61;0.03;-9;-9;-9
2490200615;21313;70327;75.9;0.03;-9;-9;-9
2490200612;21313;70007;100.3;0.02;-9;-9;-9
2490200609;21313;65647;125.6;0.03;-9;-9;-9
2490200607;21313;65447;150.2;0.11;-9;-9;-9
2490200605;21313;65219;175.4;0.75;-9;-9;-9
2490200604;21313;65049;200.4;1.28;-9;-9;-9
2490201421;21413;65730;7.1;-9;0.09;-9;-9
2490201419;21413;65530;24.7;-9;0.1;-9;-9
2490201417;21413;65329;46.1;-9;0.08;-9;-9
2490201416;21413;65159;60.3;-9;0.1;-9;-9
2490201414;21413;65009;76.9;-9;0.1;-9;-9
2490201413;21413;64859;86.5;-9;0.11;-9;-9
2490201411;21413;64729;101.4;-9;0.13;-9;-9
2490201410;21413;64609;114;-9;0.18;-9;-9
2490201408;21413;64450;125.3;-9;0.18;-9;-9
2490201407;21413;64339;135.3;-9;0.2;-9;-9
2490201405;21413;64159;150.4;-9;0.29;-9;-9
2490201403;21413;63949;175.9;-9;0.17;-9;-9
2500200222;30613;130735;6.4;-9;0.15;-9;-9
2500200221;30613;130726;6.4;-9;0.14;-9;-9
2500200220;30613;130716;6.3;-9;0.15;6.61;-9
2500200219;30613;130416;25.4;-9;0.16;-9;-9
2500200217;30613;130354;25;-9;0.16;7.23;-9
2500200216;30613;130155;45.2;-9;0.17;-9;-9
2500200215;30613;130145;45.2;-9;0.17;-9;-9
2500200214;30613;130135;45.1;-9;0.16;7.197;-9
2500200212;30613;125945;76.4;-9;0.26;-9;-9
2500200211;30613;125933;76.5;-9;0.26;5.905;-9
2500200210;30613;125756;99.6;-9;0.25;-9;-9
2500200209;30613;125746;99.5;-9;0.24;-9;-9
2500200208;30613;125735;99.6;-9;0.26;2.327;-9
2500200207;30613;125605;124.9;-9;0.18;-9;-9
2500200206;30613;125555;124.9;-9;0.18;-9;-9
2500200205;30613;125545;124.9;-9;0.18;0.73;-9
2500200204;30613;125417;150.8;-9;0.1;-9;-9
2500200203;30613;125238;176.5;-9;0.08;-9;-9
2500200324;30613;190647;4.3;0.04;-9;-9;-9
2500200424;30613;223736;7.1;0.02;-9;-9;-9
2500200423;30613;223317;60.2;0.03;-9;-9;-9
2500200422;30613;223105;130.1;0.04;-9;-9;-9
2500200421;30613;222949;151.5;0.2;-9;-9;-9
2500200420;30613;222815;205;2.22;-9;-9;-9
2500200419;30613;222633;256.6;5.74;-9;-9;-9
2500200418;30613;222507;292.6;9.03;-9;-9;-9
2500200722;30713;71737;8.7;0.02;-9;-9;-9
2500200721;30713;71608;18.4;0.02;-9;-9;-9
2500200719;30713;71427;23.8;0.03;-9;-9;-9
2500200718;30713;71327;34.7;0.02;-9;-9;-9
2500200717;30713;71237;45.2;0.03;-9;-9;-9
2500200716;30713;71137;59.9;0.02;-9;-9;-9
2500200715;30713;71037;75.2;0.02;-9;-9;-9
2500200712;30713;70757;99.9;0.02;-9;-9;-9
2500200709;30713;70507;125.8;0.03;-9;-9;-9
2500200707;30713;70308;149.7;0.57;-9;-9;-9
2500200705;30713;70058;175.3;1.75;-9;-9;-9
2500200704;30713;65938;199.6;2.53;-9;-9;-9
2500201521;30813;70020;7.1;-9;0.1;-9;-9
2500201519;30813;65809;24.8;-9;0.11;-9;-9
2500201516;30813;65539;60.6;-9;0.14;-9;-9
2500201514;30813;65419;74.8;-9;0.21;-9;-9
2500201513;30813;65320;85.9;-9;0.26;-9;-9
2500201511;30813;65200;99.9;-9;0.24;-9;-9
2500201510;30813;65050;115.6;-9;0.2;-9;-9
2500201508;30813;64939;124.9;-9;0.2;-9;-9
2500201507;30813;64850;135.1;-9;0.17;-9;-9
2500201505;30813;64740;149.1;-9;0.14;-9;-9
2500201503;30813;64610;174.3;-9;0.11;-9;-9
2510200123;40513;125914;5.3;-9;0.1;-9;-9
2510200122;40513;125902;5.3;-9;0.08;-9;-9
2510200121;40513;125853;5.3;-9;0.08;5.977;-9
2510200119;40513;125653;25.5;-9;0.08;-9;-9
2510200118;40513;125643;25.5;-9;0.08;-9;-9
2510200117;40513;125633;25.4;-9;0.08;5.953;-9
2510200116;40513;125504;46;-9;0.1;-9;-9
2510200115;40513;125454;45.9;-9;0.09;-9;-9
2510200114;40513;125443;45.9;-9;0.09;5.59;-9
2510200113;40513;125254;76;-9;0.15;-9;-9
2510200112;40513;125243;75.8;-9;0.16;-9;-9
2510200111;40513;125233;75.7;-9;0.17;4.19;-9
2510200110;40513;125105;100.2;-9;0.2;-9;-9
2510200109;40513;125054;100.1;-9;0.21;-9;-9
2510200108;40513;125044;100;-9;0.2;3.473;-9
2510200106;40513;124904;125.4;-9;0.23;-9;-9
2510200105;40513;124855;125.2;-9;0.22;1.72;-9
2510200104;40513;124725;149;-9;0.14;-9;-9
2510200103;40513;124546;174.2;-9;0.06;-9;-9
2510200224;40513;200809;5.4;0;-9;-9;-9
2510200324;40513;225804;5;0.03;-9;-9;-9
2510200323;40513;225605;46.8;0.03;-9;-9;-9
2510200322;40513;225409;87.8;0.03;-9;-9;-9
2510200321;40513;225229;134.9;0.04;-9;-9;-9
2510200320;40513;225054;180.1;0.43;-9;-9;-9
2510200319;40513;224913;204.2;1.75;-9;-9;-9
2510200318;40513;224736;244.6;5.86;-9;-9;-9
2510200317;40513;224606;281.5;8.77;-9;-9;-9
2510200622;40613;71006;5.3;0.02;-9;-9;-9
2510200621;40613;70847;15.1;0.02;-9;-9;-9
2510200619;40613;70716;25.3;0.03;-9;-9;-9
2510200618;40613;70557;35.6;0.03;-9;-9;-9
2510200617;40613;70436;45.5;0.02;-9;-9;-9
2510200616;40613;70306;60.5;0.01;-9;-9;-9
2510200615;40613;70126;75.5;0.02;-9;-9;-9
2510200612;40613;65735;100.1;0.24;-9;-9;-9
2510200609;40613;65406;126.3;0.23;-9;-9;-9
2510200607;40613;65137;150.7;0.17;-9;-9;-9
2510200605;40613;64907;175.3;0.44;-9;-9;-9
2510200604;40613;64727;200.4;1.07;-9;-9;-9
2510201421;40713;65437;5.5;-9;0.07;-9;-9
2510201419;40713;65247;25.3;-9;0.08;-9;-9
2510201416;40713;64947;59.8;-9;0.16;-9;-9
2510201414;40713;64827;75.6;-9;0.34;-9;-9
2510201413;40713;64717;85.2;-9;0.39;-9;-9
2510201411;40713;64556;100.6;-9;0.31;-9;-9
2510201410;40713;64417;115.3;-9;0.2;-9;-9
2510201408;40713;64307;124.6;-9;0.19;-9;-9
2510201407;40713;64157;134.8;-9;0.12;-9;-9
2510201405;40713;64027;149.8;-9;0.07;-9;-9
2510201403;40713;63837;175.6;-9;0.08;-9;-9
2520200224;51713;140747;7.2;-9;0.07;-9;-9
2520200223;51713;140740;7.3;-9;0.06;-9;-9
2520200222;51713;140730;7.3;-9;0.07;6.19;-9
2520200220;51713;140427;25.3;-9;0.07;-9;-9
2520200219;51713;140417;25;-9;0.07;-9;-9
2520200218;51713;140407;25;-9;0.07;6.7;-9
2520200217;51713;140227;45.5;-9;0.09;-9;-9
2520200216;51713;140216;45.6;-9;0.1;-9;-9
2520200215;51713;140206;45.3;-9;0.09;6.583;-9
2520200214;51713;135957;75.5;-9;0.13;-9;-9
2520200213;51713;135947;75.5;-9;0.14;-9;-9
2520200212;51713;135936;75.5;-9;0.14;4.285;-9
2520200211;51713;135747;100.5;-9;0.22;-9;-9
2520200210;51713;135739;100.5;-9;0.2;-9;-9
2520200209;51713;135729;100.4;-9;0.2;3.027;-9
2520200208;51713;135506;124.8;-9;0.2;-9;-9
2520200207;51713;135452;124.8;-9;0.22;-9;-9
2520200206;51713;135440;124.8;-9;0.19;1.533;-9
2520200205;51713;135308;149.8;-9;0.14;-9;-9
2520200204;51713;135048;175.6;-9;0.08;-9;-9
2520200324;51713;193636;8.4;0.03;-9;-9;-9
2520200424;51713;232736;7.8;0.02;-9;-9;-9
2520200423;51713;232336;45.8;0.01;-9;-9;-9
2520200422;51713;232137;72.7;0.04;-9;-9;-9
2520200421;51713;231914;114.9;0.06;-9;-9;-9
2520200420;51713;231706;153.3;0.04;-9;-9;-9
2520200419;51713;231446;187.1;0.27;-9;-9;-9
2520200418;51713;231226;221.7;3.11;-9;-9;-9
2520200417;51713;231015;272.1;5.82;-9;-9;-9
2520200722;51813;71938;8.8;0.01;-9;-9;-9
2520200721;51813;71819;18.8;0.02;-9;-9;-9
2520200719;51813;71629;25.7;0.02;-9;-9;-9
2520200718;51813;71528;35.3;0.02;-9;-9;-9
2520200717;51813;71428;44.4;0.02;-9;-9;-9
2520200716;51813;71328;59.2;0.01;-9;-9;-9
2520200715;51813;71219;74.6;0.02;-9;-9;-9
2520200712;51813;70948;100.1;0.06;-9;-9;-9
2520200709;51813;70658;125.9;0.11;-9;-9;-9
2520200707;51813;70458;150.1;0.2;-9;-9;-9
2520200705;51813;70258;175.8;0.34;-9;-9;-9
2520200704;51813;70148;200.2;0.82;-9;-9;-9
2520201521;51913;65602;7.8;-9;0.07;-9;-9
2520201519;51913;65351;25.3;-9;0.07;-9;-9
2520201516;51913;65111;59.8;-9;0.1;-9;-9
2520201514;51913;64951;75.4;-9;0.13;-9;-9
2520201513;51913;64851;85.9;-9;0.16;-9;-9
2520201511;51913;64730;99.4;-9;0.29;-9;-9
2520201510;51913;64611;115.3;-9;0.33;-9;-9
2520201508;51913;64451;125.5;-9;0.27;-9;-9
2520201507;51913;64341;135.7;-9;0.23;-9;-9
2520201505;51913;64221;150;-9;0.18;-9;-9
2520201503;51913;64021;174.6;-9;0.1;-9;-9
2530200224;62513;132326;8.4;-9;0.09;-9;-9
2530200223;62513;132315;8.1;-9;0.08;-9;-9
2530200222;62513;132306;8;-9;0.08;8.413;-9
2530200220;62513;132106;25.8;-9;0.09;-9;-9
2530200219;62513;132058;25.9;-9;0.08;-9;-9
2530200218;62513;132048;25.9;-9;0.09;7.663;-9
2530200217;62513;131926;44.9;-9;0.1;-9;-9
2530200216;62513;131918;45;-9;0.09;-9;-9
2530200215;62513;131905;45.1;-9;-9;8.087;-9
2530200214;62513;131727;75.7;-9;0.24;-9;-9
2530200213;62513;131718;76.1;-9;0.23;-9;-9
2530200212;62513;131706;76.1;-9;0.25;6.66;-9
2530200211;62513;131532;102.1;-9;0.24;-9;-9
2530200210;62513;131523;102.1;-9;0.27;-9;-9
2530200209;62513;131514;101.8;-9;0.25;5.207;-9
2530200208;62513;131357;126.2;-9;0.17;-9;-9
2530200207;62513;131347;126;-9;0.14;-9;-9
2530200206;62513;131337;125.7;-9;0.15;1.233;-9
2530200205;62513;131207;149.9;-9;0.07;-9;-9
2530200204;62513;131052;175.5;-9;0.04;-9;-9
2530200324;62513;185749;7;0.01;-9;-9;-9
2530200424;62513;223413;9.1;0.09;-9;-9;-9
2530200423;62513;222948;65.6;0.12;-9;-9;-9
2530200422;62513;222729;105.6;0.15;-9;-9;-9
2530200421;62513;222622;116.5;0.57;-9;-9;-9
2530200420;62513;222422;174.5;2.71;-9;-9;-9
2530200419;62513;222124;237.7;6.85;-9;-9;-9
2530200418;62513;221841;275.8;11.6;-9;-9;-9
2530200722;62613;71750;7.2;0.01;-9;-9;-9
2530200721;62613;71629;17;0.03;-9;-9;-9
2530200719;62613;71449;24.9;0.01;-9;-9;-9
2530200718;62613;71339;35.5;0.02;-9;-9;-9
2530200717;62613;71239;45.2;0.02;-9;-9;-9
2530200716;62613;71119;60.6;0.02;-9;-9;-9
2530200715;62613;70959;75.5;0.03;-9;-9;-9
2530200712;62613;70709;100;0.04;-9;-9;-9
2530200709;62613;70359;125.3;0.07;-9;-9;-9
2530200707;62613;70149;150.8;1.01;-9;-9;-9
2530200705;62613;65929;174.5;1.76;-9;-9;-9
2530200704;62613;65800;199.9;2.99;-9;-9;-9
2530201521;62713;70850;6.9;-9;0.07;-9;-9
2530201519;62713;70630;25.9;-9;0.13;-9;-9
2530201516;62713;70330;60.1;-9;0.12;-9;-9
2530201514;62713;70200;75;-9;0.13;-9;-9
2530201513;62713;70050;85.1;-9;0.14;-9;-9
2530201511;62713;65920;100.4;-9;0.18;-9;-9
2530201510;62713;65800;115.3;-9;0.23;-9;-9
2530201507;62713;65530;135.1;-9;0.3;-9;-9
2530201505;62713;65400;150.3;-9;0.25;-9;-9
2530201503;62713;65210;175.8;-9;0.13;-9;-9
2540200122;91113;130321;6.7;-9;0.07;-9;-9
2540200121;91113;130310;6.7;-9;0.1;-9;-9
2540200120;91113;130301;6.8;-9;0.09;7.97;-9
2540200119;91113;130040;24.9;-9;0.07;-9;-9
2540200118;91113;130030;25.2;-9;0.08;-9;-9
2540200117;91113;130020;25.4;-9;0.08;8.477;-9
2540200116;91113;125841;45;-9;0.09;-9;-9
2540200115;91113;125830;45;-9;0.08;-9;-9
2540200114;91113;125820;45.2;-9;0.09;7.837;-9
2540200113;91113;125611;75.5;-9;0.16;-9;-9
2540200112;91113;125601;75.4;-9;0.16;-9;-9
2540200111;91113;125550;75.6;-9;0.17;4.155;-9
2540200110;91113;125410;100.5;-9;0.2;-9;-9
2540200109;91113;125400;100.6;-9;0.18;-9;-9
2540200108;91113;125350;101.3;-9;0.19;2.613;-9
2540200107;91113;125210;126.2;-9;0.18;-9;-9
2540200106;91113;125200;125.9;-9;0.18;-9;-9
2540200105;91113;125150;125.8;-9;0.17;1.27;-9
2540200104;91113;125010;151.2;-9;0.04;-9;-9
2540200103;91113;124830;175.5;-9;0.02;-9;-9
2540200224;91113;191611;6.6;0.02;-9;-9;-9
2540200324;91113;224700;30.9;0.04;-9;-9;-9
2540200323;91113;224511;55.1;0.05;-9;-9;-9
2540200322;91113;224320;70.5;0.04;-9;-9;-9
2540200321;91113;224101;108.7;0.4;-9;-9;-9
2540200320;91113;223945;120.9;0.71;-9;-9;-9
2540200319;91113;223812;141;0.89;-9;-9;-9
2540200318;91113;223636;160.3;1.63;-9;-9;-9
2540200317;91113;223431;188.9;3.11;-9;-9;-9
2540200316;91113;223220;226;6.36;-9;-9;-9
2540200622;91213;70930;7.4;0.01;-9;-9;-9
2540200621;91213;70800;17.4;0.01;-9;-9;-9
2540200619;91213;70540;26.9;0.02;-9;-9;-9
2540200618;91213;70445;35.3;0.01;-9;-9;-9
2540200617;91213;70344;46.3;0.01;-9;-9;-9
2540200616;91213;70240;60;0.01;-9;-9;-9
2540200615;91213;70125;75.1;0.01;-9;-9;-9
2540200612;91213;65825;100.6;0.01;-9;-9;-9
2540200609;91213;65509;125.9;0.18;-9;-9;-9
2540200607;91213;65310;150.3;0.75;-9;-9;-9
2540200605;91213;65059;175.1;1.28;-9;-9;-9
2540200604;91213;64925;201.6;2.08;-9;-9;-9
2540201421;91313;70046;5.6;-9;0.11;-9;-9
2540201419;91313;65827;25.1;-9;0.1;-9;-9
2540201417;91313;65707;46.1;-9;0.11;-9;-9
2540201416;91313;65556;60.9;-9;0.14;-9;-9
2540201414;91313;65451;75.3;-9;0.15;-9;-9
2540201413;91313;65356;84.8;-9;0.16;-9;-9
2540201411;91313;65241;100.4;-9;0.2;-9;-9
2540201410;91313;65131;115.9;-9;0.23;-9;-9
2540201408;91313;65026;125.1;-9;0.24;-9;-9
2540201407;91313;64909;136.5;-9;0.14;-9;-9
2540201405;91313;64751;149.4;-9;0.12;-9;-9
2540201403;91313;64614;175.1;-9;0.04;-9;-9
2550200121;100113;125622;7.2;-9;0.12;-9;-9
2550200120;100113;125613;7.5;-9;0.12;8.96;-9
2550200119;100113;125422;25.4;-9;0.13;-9;-9
2550200118;100113;125412;25.2;-9;0.12;-9;-9
2550200117;100113;125401;25.2;-9;0.12;9.453;-9
2550200116;100113;125242;45;-9;0.15;-9;-9
2550200115;100113;125230;45.1;-9;0.15;-9;-9
2550200114;100113;125221;45.1;-9;0.15;9.747;-9
2550200113;100113;125041;75.9;-9;0.24;-9;-9
2550200112;100113;125031;76;-9;0.21;-9;-9
2550200111;100113;125021;76;-9;0.23;3.79;-9
2550200110;100113;124838;99.4;-9;0.25;-9;-9
2550200109;100113;124826;99.5;-9;0.26;-9;-9
2550200108;100113;124816;99.5;-9;0.26;1.62;-9
2550200107;100113;124642;125.9;-9;0.25;-9;-9
2550200106;100113;124632;125.7;-9;0.2;-9;-9
2550200105;100113;124622;125.7;-9;0.2;0.523;-9
2550200104;100113;124452;149.6;-9;0.08;-9;-9
2550200103;100113;124317;174.6;-9;0.03;-9;-9
2550200224;100113;190947;6;0.02;-9;-9;-9
2550200324;100113;223019;7.6;0.06;-9;-9;-9
2550200323;100113;222744;52;0.07;-9;-9;-9
2550200322;100113;222612;75.7;0.04;-9;-9;-9
2550200321;100113;222403;111.8;0.08;-9;-9;-9
